run_id,d,density,n_samples,epsilon,delta,k,ds,dp,bic_score,is_true_at_k,found_true_by_k,graph_seed,noise_seed,frontier_size,status,error_message
6,6,0.4,1000,1,1,6,0,3,-811.2239396294202,0,1,2163061374,2605480816,6,ok,
6,6,0.4,1000,1,1,7,1,1,-813.7900605203624,0,1,2163061374,2605480816,7,ok,
6,6,0.4,1000,1,1,8,1,2,-813.7900605203627,0,1,2163061374,2605480816,8,ok,
6,6,0.4,1000,1,1,9,1,1,-813.7900605203652,0,1,2163061374,2605480816,9,ok,
6,6,0.4,1000,1,1,10,1,0,-813.7900605203656,0,1,2163061374,2605480816,10,ok,
6,6,0.4,1000,1,2,1,0,0,-811.2239396294059,1,1,2163061374,2605480816,1,ok,
6,6,0.4,1000,1,2,2,0,1,-811.2239396294028,0,1,2163061374,2605480816,2,ok,
6,6,0.4,1000,1,2,3,0,2,-811.223939629403,0,1,2163061374,2605480816,3,ok,
6,6,0.4,1000,1,2,4,0,1,-811.2239396294054,0,1,2163061374,2605480816,4,ok,
6,6,0.4,1000,1,2,5,0,2,-811.2239396294199,0,1,2163061374,2605480816,5,ok,
6,6,0.4,1000,1,2,6,0,3,-811.2239396294202,0,1,2163061374,2605480816,6,ok,
6,6,0.4,1000,1,2,7,1,1,-813.7900605203624,0,1,2163061374,2605480816,7,ok,
6,6,0.4,1000,1,2,8,1,2,-813.7900605203627,0,1,2163061374,2605480816,8,ok,
6,6,0.4,1000,1,2,9,1,1,-813.7900605203652,0,1,2163061374,2605480816,9,ok,
6,6,0.4,1000,1,2,10,1,0,-813.7900605203656,0,1,2163061374,2605480816,10,ok,
6,6,0.4,1000,2,1,1,0,0,-811.2239396294059,1,1,2163061374,2605480816,1,ok,
6,6,0.4,1000,2,1,2,0,1,-811.2239396294028,0,1,2163061374,2605480816,2,ok,
6,6,0.4,1000,2,1,3,0,2,-811.223939629403,0,1,2163061374,2605480816,3,ok,
6,6,0.4,1000,2,1,4,0,1,-811.2239396294054,0,1,2163061374,2605480816,4,ok,
6,6,0.4,1000,2,1,5,0,2,-811.2239396294199,0,1,2163061374,2605480816,5,ok,
6,6,0.4,1000,2,1,6,0,3,-811.2239396294202,0,1,2163061374,2605480816,6,ok,
6,6,0.4,1000,2,1,7,1,1,-813.7900605203624,0,1,2163061374,2605480816,7,ok,
6,6,0.4,1000,2,1,8,1,2,-813.7900605203627,0,1,2163061374,2605480816,8,ok,
6,6,0.4,1000,2,1,9,1,1,-813.7900605203652,0,1,2163061374,2605480816,9,ok,
6,6,0.4,1000,2,1,10,1,0,-813.7900605203656,0,1,2163061374,2605480816,10,ok,
6,6,0.4,1000,2,2,1,0,0,-811.2239396294059,1,1,2163061374,2605480816,1,ok,
6,6,0.4,1000,2,2,2,0,1,-811.2239396294028,0,1,2163061374,2605480816,2,ok,
